Incident ID,Year,Month,Country,Region,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive
2961,2020,5,Afghanistan,Kabul,Kabul,0,4,0,0,0,0,1,3,0,4,0,0,0,0,1,3,0,4,0,1,3,Shooting,Raid,Project site,Political
2999,2020,5,Somalia,Bay,Waaberi,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Unknown,Home,Unknown
3081,2020,5,Ethiopia,Gambella,Gambella,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Unknown
2941,2020,5,Central African Republic,Nana-Grebizi,Yagarandji Forest,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
2962,2020,5,Sudan,Central Darfur,Rokero,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Shooting,Combat/Crossfire,Project site,Incidental
3045,2020,5,Turkey,Van,,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Unknown,Raid,Project site,Unknown
2963,2020,5,South Sudan,Jonglei,Pieri,0,3,0,0,0,0,1,2,0,3,0,0,0,0,1,2,0,3,0,0,3,Shooting,Combat/Crossfire,Public location,Unknown
2966,2020,5,Central African Republic,Nana-Mambere,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic
2970,2020,5,South Sudan,Jonglei,Gumuruk Payam,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic
3274,2020,5,Somalia,Bay,Baydhaba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Combat/Crossfire,Public location,Incidental
2967,2020,5,Central African Republic,Ouham,Bokita,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,3,2,0,Kidnapping,Ambush,Road,Unknown
3188,2020,5,Afghanistan,Wardak,Safa Khail,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Individual attack,Public location,Unknown
2969,2020,5,Somalia,Middle Shabelle,Gololey,0,0,0,0,7,0,7,0,0,7,0,0,0,0,7,0,0,7,0,0,7,Kidnap-killing,Raid,Office/compound,Disputed
3226,2020,5,Colombia,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic
3002,2020,5,Cameroon,Northwest,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,Unknown
3240,2020,5,Burkina Faso,Centre North,Bilalogo,0,0,0,1,4,0,3,0,2,5,0,0,0,0,3,0,2,5,2,1,2,Shooting,Ambush,Road,Unknown
3112,2020,5,Syrian Arab Republic,Aleppo,Jarabulus,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Roadside IED,Combat/Crossfire,Road,Incidental
2978,2020,5,South Sudan,Central Equatoria,Cuiecok,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Economic
3000,2020,6,Syrian Arab Republic,Aleppo,Jarabulus,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Vehicle-born IED,Individual attack,Road,Unknown
3181,2020,6,Central African Republic,Nana-Grebizi,Kaga-Bandoro,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Road,Incidental
3182,2020,6,Central African Republic,Ouham,Nana-Markounda,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Economic
3165,2020,6,Chile,Santiago,Santiago,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic
3183,2020,6,Central African Republic,Nana-Grebizi,Grivae-Pamia,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Ambush,Road,Incidental
3003,2020,6,South Sudan,Northern Liech,Abiemnom,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Ambush,Road,Economic
3004,2020,6,Nigeria,Borno,Between Maiduguri to Monguno,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Kidnap-killing,Ambush,Road,Political
3034,2020,6,Mali,Mopti,Baye,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,1,0,2,Kidnapping,Ambush,Road,Political
3007,2020,6,Mali,Segou,Diabaly,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,1,1,0,Kidnapping,Unknown,Unknown,Political
3169,2020,6,Haiti,West,Port au Prince,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Economic
3286,2020,6,Nigeria,Borno,Monguno,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Complex attack,Raid,Office/compound,Political
3008,2020,6,Somalia,Sool, Bilcil,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Disputed
3168,2020,6,Congo,Kidamba,Makana,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Individual attack,Project site,Political
3066,2020,6,Mali,Gao,Karou,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown
3113,2020,6,Syrian Arab Republic,Aleppo,Al Bab,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Combat/Crossfire,Project site,Incidental
3210,2020,6,Nigeria,Borno,,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,1,0,1,Kidnap-killing,Ambush,Road,Unknown
3230,2020,6,Nigeria,Adamawa,Bazza,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
3231,2020,6,Yemen,Aden,Aden,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Bodily assault,Detention,Unknown,Political
3025,2020,6,South Sudan,Jonglei,Mabior,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Raid,Public location,Incidental
3046,2020,6,Mali,Mopti,Koro,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,Unknown
3027,2020,6,South Sudan,Unity,"Bentiu, Protection of Civilian (PoC) site",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Unknown
3022,2020,6,Niger,Tillaberi,Bossey Bangou,0,0,0,0,11,0,0,0,11,11,0,0,0,0,0,0,11,11,11,0,0,Kidnapping,Ambush,Road,Unknown
3032,2020,6,South Sudan,Jonglei,Bor,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
3028,2020,6,South Sudan,Lakes,Manakol,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Project site,Incidental
3029,2020,6,DR Congo,South Kivu,Lulimba,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,Kidnapping,Individual attack,Public location,Economic
3203,2020,7,India,Bihar,Muzaffarpur,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Incidental
3031,2020,7,South Sudan,Jonglei,Duk Payuel,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Raid,Public location,Incidental
3044,2020,7,Uganda,Central,"Kampala, Bwaise",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic
3080,2020,7,Mali,Gao,Ansongo,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Unknown
3308,2020,7,Iraq,Erbil,Erbil,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Raid,Office/compound,Unknown
3033,2020,7,Pakistan,Khyber Pakhtunkhwa,Orakzai,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Political
3035,2020,7,Cameroon,Southwest,Banga Bakundu,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Unknown,Unknown,Political
3041,2020,7,Somalia,Lower Juba,Farjano,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Other Explosives,Combat/Crossfire,Public location,Incidental
3272,2020,7,Mozambique,Cabo Delgado,Ibo,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Unknown
3114,2020,7,Syrian Arab Republic,Idlib,Dawwar Sejjo,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Vehicle-born IED,Combat/Crossfire,Public location,Incidental
3222,2020,7,Sudan,North Darfur,Fato Borno IDP Camp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Mob violence,Project site,Unknown
3030,2020,7,South Sudan,Central Equatoria,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Incidental
3036,2020,7,South Sudan,Jonglei,Pajut,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Combat/Crossfire,Project site,Incidental
3042,2020,7,DR Congo,Tanganyika,Kalemie,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Economic
3166,2020,7,Afghanistan,Herat,Herat,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Home,Economic
3225,2020,7,Afghanistan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Rape/sexual assault ,Unknown,Unknown,Unknown
3037,2020,7,South Sudan,Western Bahr el Ghazal,Jebel Thiik,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown
3043,2020,7,South Sudan,Unity,"Bentiu, Protection of Civilian (PoC) site",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic
3224,2020,7,Ethiopia,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Detention,Office/compound,Political
3038,2020,7,Mali,Mopti,Boni-Douentza road,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Ambush,Road,Unknown
3039,2020,7,South Sudan,Eastern Equatoria,Budi-Kapoeta Road,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Ambush,Road,Economic
3204,2020,7,Mali,Mopti,Parou,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Incidental
3265,2020,7,Sudan,West Darfur,Ag Geneina,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Public location,Unknown
3241,2020,7,Mali,Mopti,Mopti-Timbuktu border,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Economic
3218,2020,8,South Sudan,Jonglei,Pibor,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Raid,Home,Economic
3061,2020,8,Cameroon,Southwest,Munyenge,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Shooting,Ambush,Road,Unknown
3076,2020,8,Burkina Faso,Soum,Gaskinde,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,Kidnapping,Ambush,Road,Unknown
3068,2020,8,Cameroon,Northwest,Batibo,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Individual attack,Home,Unknown
3067,2020,8,Mali,Mopti,Parou/Songobia bridge,0,0,0,0,5,0,1,0,4,5,0,0,0,0,1,0,4,5,5,0,0,Kidnapping,Ambush,Road,Economic
3062,2020,8,Niger,Tillaberi,Koure Reserve,0,7,0,0,0,0,1,0,0,1,6,0,0,6,7,0,0,7,4,3,0,Shooting,Ambush,Road,Unknown
3063,2020,8,South Sudan,Central Equatoria,Yei-Lasu road,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
3064,2020,8,South Sudan,Jonglei,Akobo,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Unknown
3257,2020,8,Jordan,Mafraq,Mafraq,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Individual attack,Office/compound,Incidental
3094,2020,8,Afghanistan,Nangarhar,Jalalabad,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,Home,Unknown
3242,2020,8,Nigeria,Borno,Kareto,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown
3072,2020,8,Iraq,Ninewa,Bartilla,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Roadside IED,Combat/Crossfire,Road,Unknown
3243,2020,8,Cameroon,Northwest,Akulabei,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0,0,Kidnapping,Raid,Project site,Political
3170,2020,8,Cote D'Ivoire,Nawa,Trequetrequekro,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Ambush,Road,Economic
3194,2020,8,Zimbabwe,Harare,Harare,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Office/compound,Unknown
3071,2020,8,South Sudan,Central Equatoria,Kupera road,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Ambush,Road,Unknown
3223,2020,8,Mozambique,Manica,Chimoio,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Economic
3211,2020,9,South Sudan,Jonglei,Thokchak,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Mob violence,Road,Incidental
3086,2020,9,Mali,Mopti,Between Douma and Petaka,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Political
3200,2020,9,South Sudan,Western Equatoria,Yambio,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Bodily assault,Individual attack,Office/compound,Political
3250,2020,9,South Sudan,Eastern Equatoria,Shokodom,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Shooting,Ambush,Road,Unknown
3258,2020,9,Libyan Arab Jamahiriya,West,Tripoli,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Office/compound,Unknown
3070,2020,9,South Sudan,Western Bahr el Ghazal,Hai Daraja,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Economic
3328,2020,9,Syrian Arab Republic,Idlib,Kafr Awed,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,Shelling,Combat/Crossfire,Public location,Political
3161,2020,9,Cameroon,Centre,Yaounde,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,Bodily assault,Individual attack,Public location,Economic
3259,2020,9,South Sudan,Central Equatoria,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Detention,Custody,Political
3069,2020,9,Syrian Arab Republic,Aleppo,Al Bab,0,0,0,2,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,Shooting,Combat/Crossfire,Road,Unknown
3115,2020,9,Syrian Arab Republic,Aleppo,Afrin,0,3,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,3,0,0,Vehicle-born IED,Combat/Crossfire,Public location,Incidental
3275,2020,9,Nigeria,Borno,Banki,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,4,0,0,Roadside IED,Ambush,Road,Unknown
3078,2020,9,South Sudan,Upper Nile,Ulang,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Mob violence,Public location,Incidental
3087,2020,9,Syrian Arab Republic,Deir ez-Zor,Dahleh,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
3117,2020,9,Nigeria,Borno,Maiduguri-Damasak road,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Ambush,Road,Unknown
3244,2020,9,DR Congo,North Kivu,Muhanga,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic
3292,2020,9,South Sudan,Upper Nile,Melut,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,Bodily assault,Raid,Office/compound,Political
3077,2020,9,DR Congo,North Kivu,Kasiki,0,4,0,0,0,0,1,1,2,4,0,0,0,0,1,1,2,4,3,1,0,Shooting,Ambush,Road,Unknown
3083,2020,9,DR Congo,Ituri,,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Raid,Project site,Unknown
3195,2020,9,Somalia,Togdheer,Burco,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,Bodily assault,Mob violence,Project site,Economic
3082,2020,9,DR Congo,South Kivu,Kigurwe,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,Economic
3205,2020,9,Papua New Guinea,National Capital,Moresby,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Rape/sexual assault ,Individual attack,Public location,Incidental
3260,2020,9,Ethiopia,Addis Ababa,Addis Ababa,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Individual attack,Office/compound,Incidental
3245,2020,9,Yemen,Al Jawf,Al Rayyan,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,Unknown
3084,2020,9,South Sudan,,Korgana,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,1,0,2,Unknown,Ambush,Road,Unknown
3233,2020,9,Somalia,Banadir,Mogadishu,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic
3085,2020,9,South Sudan,Eastern Equatoria,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Project site,Unknown
3091,2020,10,Zambia,Western,Chilombu,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Political
3246,2020,10,Colombia,Arauca,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Rape/sexual assault ,Individual attack,Home,Economic
3088,2020,10,South Sudan,Lakes,Shambe,4,0,0,0,0,0,1,3,0,4,0,0,0,0,1,3,0,4,1,0,3,Shooting,Ambush,Public location,Economic
3253,2020,10,Afghanistan,Konar,,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,1,1,0,Kidnapping,Raid,Project site,Economic
3093,2020,10,Syrian Arab Republic,Aleppo,Al Bab,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,1,0,2,Vehicle-born IED,Ambush,Road,Incidental
3164,2020,10,DR Congo,Centre,Bukavu,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic
3185,2020,10,Bangladesh,Chittagong,Teknaf,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Rape/sexual assault ,Individual attack,Road,Incidental
3206,2020,10,Uganda,Gulu,Gulu,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Economic
3090,2020,10,South Sudan,Central Equatoria,Terekeka,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Public location,Incidental
3163,2020,10,Niger,Agadez,Amatalta,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Road,Economic
3247,2020,10,Afghanistan,Ghazni,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Raid,Home,Unknown
3261,2020,10,Iraq,Erbil,Erbil,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Individual attack,Office/compound,Incidental
3287,2020,10,Syrian Arab Republic,Idlib,Idlib,0,0,0,0,5,0,1,4,0,5,0,0,0,0,1,4,0,5,4,1,0,Aerial bombardment,Combat/Crossfire,Road,Incidental
3089,2020,10,DR Congo,South Kivu,Baraka,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Unknown
3110,2020,10,Syrian Arab Republic,Idlib,Salqin,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Aerial bombardment,Combat/Crossfire,Road,Incidental
3092,2020,10,Yemen,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,Unknown,Unknown,Unknown
3111,2020,10,Nigeria,Yobe,Damaturu,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,Kidnapping,Ambush,Road,Unknown
3109,2020,10,Syrian Arab Republic,Idlib,Kafranbel,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Individual attack,Unknown,Unknown
3096,2020,10,South Sudan,Lakes,Cueibet-Rumbek Road,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Ambush,Road,Incidental
3132,2020,10,Botswana,South-East,Between Ramotswa to Otse,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Road,Economic
3232,2020,10,Iraq,Al-Anbar,Ar-Rutba,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Individual attack,Public location,Unknown
3264,2020,10,South Sudan,Upper Nile,Malakal,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Incidental
3097,2020,10,Somalia,Banadir,Mogadishu,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Vehicle-born IED,Individual attack,Public location,Political
3212,2020,10,Uganda,Northern,Yumbe,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,7,4,3,0,Bodily assault,Raid,Office/compound,Economic
3098,2020,10,South Sudan,Jonglei,Pibor,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,Shooting,Ambush,Road,Unknown
3100,2020,10,Somalia,Lower Shabelle,Elasha Biyaha,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Public location,Unknown
3102,2020,10,South Sudan,Jonglei,New Fangak,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown
3105,2020,10,DR Congo,South Kivu,Mulongwe refugee camp,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Political
3101,2020,10,Somalia,Bay,,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Vehicle-born IED,Combat/Crossfire,Public location,Incidental
3118,2020,11,Ethiopia,Tigray,,0,4,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,Unknown,Unknown,Unknown,Unknown
3266,2020,11,South Sudan,Upper Nile,Malakal,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Mob violence,Project site,Unknown
3103,2020,11,South Sudan,Unity,Kuachlual,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,Bodily assault,Raid,Office/compound,Economic
3120,2020,11,DR Congo,South Kivu,Abonyonyi,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,Kidnapping,Ambush,Road,Economic
3288,2020,11,Syrian Arab Republic,Idlib,Ariha,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Shelling,Combat/Crossfire,Road,Incidental
3108,2020,11,Syrian Arab Republic,Idlib,Ariha,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,Shelling,Combat/Crossfire,Road,Disputed
3196,2020,11,Niger,Tillaberi,Niamey,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Economic
3104,2020,11,South Sudan,Unity,Between Koch and Leer,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Public location,Unknown
3107,2020,11,Mali,Mopti,Kouakourou,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Public location,Unknown
3106,2020,11,Central African Republic,Ouham,Batangafo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Home,Unknown
3248,2020,11,Cameroon,Northwest,Moungo,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Unknown
3184,2020,11,South Sudan,Unity,Ganyel,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Shooting,Individual attack,Public location,Unknown
3234,2020,11,Fiji,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,Rape/sexual assault ,Individual attack,Home,Unknown
3116,2020,11,DR Congo,North Kivu,Masisi,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Public location,Unknown
3396,2020,11,Ethiopia,Tigray,Adigrat,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Unknown,Public location,Unknown
